Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3100;2015;Agglomération de Toulouse;;;3. Entre 1971-1990;;Ensemble 3P;7,3;8,5;9,5;10,7;11,7;9,4;500;561;622;700;762;630;67;917;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;4. Entre 1991-2005;;;8,5;9,5;10,6;12,1;14,3;10,3;409;477;580;720;900;624;60;5404;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;4. Entre 1991-2005;;Ensemble 4P et plus;7,7;8,5;9,3;10;10,9;9,2;700;772;856;1020;1188;907;98;755;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;4. Entre 1991-2005;;Ensemble 1P;11,2;12,4;14;16,7;18,8;14;360;384;406;443;490;416;30;1015;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;4. Entre 1991-2005;;Ensemble 2P;9,5;10,3;11,2;12,5;14;11,3;430;461;500;544;600;506;45;1974;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;4. Entre 1991-2005;;Ensemble 3P;8,1;9,1;10;11;11,8;10;550;590;647;707;783;655;66;1660;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;5. Après 2005;;;8,2;9,3;10,4;11,5;12,8;10,1;424;500;600;722;852;624;62;6332;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;5. Après 2005;;Ensemble 4P et plus;7,3;8,2;9,2;10,2;10,9;9,2;657;725;804;900;983;831;90;809;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;5. Après 2005;;Ensemble 1P;11,5;12,3;13,3;15;15,8;13,4;317;350;382;430;490;394;29;609;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;5. Après 2005;;Ensemble 2P;9,5;10,5;11,3;12,2;13,1;11,3;424;463;499;536;584;501;44;2407;;Estimation directe
B3100;2015;Agglomération de Toulouse;;;5. Après 2005;;Ensemble 3P;8,3;9,3;10;10,7;11,4;9,9;527;584;634;697;750;634;64;2507;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;;;7;8,1;9,4;10,5;11,5;9,1;568;697;800;926;1100;834;92;1624;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;;Maison 1-3P;7,1;8,8;10,2;11,4;12,9;9,8;460;555;650;720;800;648;66;391;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;;Maison 4P et plus;6,9;8;9,2;10;11;8,9;680;773;869;976;1170;907;102;1233;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;1. Moins de 1 an;;7,5;8,6;9,7;10,9;11,7;9,6;620;700;842;1000;1170;883;92;630;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;1. Moins de 1 an;Maison 1-3P;8;9,5;10,3;11,3;13,9;10,2;460;555;675;745;800;662;65;166;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;1. Moins de 1 an;Maison 4P et plus;7,4;8,4;9,5;10,6;11,7;9,4;704;800;911;1051;1251;972;103;464;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;994;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;225;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;;2. 1 an et plus;Maison 4P et plus;;;;;;;;;;;;;;769;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;1. Avant 1946;;;6,3;6,9;8,9;10,9;13,2;8,8;490;600;700;870;1065;777;88;161;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;67;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;1. Avant 1946;;Maison 4P et plus;;;;;;;;;;;;;;94;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;1. Avant 1946;1. Moins de 1 an;;6,6;7,9;10,3;11;14,5;9,6;460;600;700;903;1138;815;85;64;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;97;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;2. Entre 1946-1970;;;5,8;7,3;8,6;10,4;11,4;8,5;500;580;767;920;1150;792;93;192;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;47;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;2. Entre 1946-1970;;Maison 4P et plus;;;;;;;;;;;;;;145;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;7,3;8,8;10;11,3;11,5;9,5;520;770;920;1050;1400;960;101;82;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;110;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;3. Entre 1971-1990;;;7;8,2;9,3;10,1;11,7;8,9;622;750;850;930;1112;865;97;228;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;37;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;3. Entre 1971-1990;;Maison 4P et plus;;;;;;;;;;;;;;191;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;7;8,8;10;11,1;14,2;9,7;672;780;900;1060;1200;927;95;84;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;144;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;4. Entre 1991-2005;;;8;8,7;9,5;10,5;11,5;9,5;650;778;865;1020;1188;896;94;535;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;92;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;4. Entre 1991-2005;;Maison 4P et plus;;;;;;;;;;;;;;443;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;8;8,6;9,6;10,9;11,7;9,5;696;776;862;1050;1183;908;95;191;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;344;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;5. Après 2005;;;7,6;8,8;9,6;10,5;11,1;9,5;658;700;781;889;975;818;86;508;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;148;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;5. Après 2005;;Maison 4P et plus;;;;;;;;;;;;;;360;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;5. Après 2005;1. Moins de 1 an;;8,1;8,8;9,5;10,5;11,5;9,6;630;700;784;960;1051;828;86;209;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;299;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;;;8;9,3;10,8;12,6;15;10,4;390;450;532;637;750;563;54;17710;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;;Appart 1P;11;12,4;14,3;16,7;19,1;14;330;370;400;440;485;405;29;3476;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;;Appart 2P;9;10,1;11,2;12,5;14;11,2;420;460;500;548;600;506;45;6585;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;;Appart 3P;7,7;8,7;9,8;10,8;11,8;9,7;510;572;626;700;765;635;66;5933;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;;Appart 4P et plus;6,7;7,6;8,8;9,7;11;8,9;550;630;735;861;1098;794;90;1716;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;1. Moins de 1 an;;8,6;9,7;11,1;13;15,6;10,8;380;447;530;630;750;562;52;8610;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;1. Moins de 1 an;Appart 1P;11,4;12,8;14,5;16,8;19,5;14,4;334;367;400;444;492;407;28;2034;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;1. Moins de 1 an;Appart 2P;9,3;10,3;11,3;12,6;14,2;11,4;418;462;500;550;600;509;45;3122;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;1. Moins de 1 an;Appart 3P;8,1;9;9,9;10,9;11,8;9,9;521;575;624;694;760;634;64;2801;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;1. Moins de 1 an;Appart 4P et plus;7,1;8,1;9;10,2;11,4;9,3;590;652;780;945;1300;867;93;653;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;2. 1 an et plus;;;;;;;;;;;;;;;9100;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;2. 1 an et plus;Appart 1P;;;;;;;;;;;;;;1442;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;2. 1 an et plus;Appart 2P;;;;;;;;;;;;;;3463;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;2. 1 an et plus;Appart 3P;;;;;;;;;;;;;;3132;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;;2. 1 an et plus;Appart 4P et plus;;;;;;;;;;;;;;1063;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;1. Avant 1946;;;7,8;9,4;11,8;14,1;17,1;10,9;375;426;520;651;896;588;54;1637;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;1. Avant 1946;;Appart 1P;11;13,2;15,8;18,6;19,6;14,9;325;372;413;450;490;411;28;592;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;1. Avant 1946;;Appart 2P;8,5;10,2;12;13,7;15;11,6;392;441;500;558;610;502;43;549;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;1. Avant 1946;;Appart 3P;7,3;8,4;9,7;11,7;12,9;9,8;500;580;667;760;900;682;70;331;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;1. Avant 1946;;Appart 4P et plus;6,4;7,6;9,2;10,8;12,8;9,3;600;753;950;1200;1500;1006;108;165;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;1. Avant 1946;1. Moins de 1 an;;9,2;11,1;12,9;15,8;19;12,2;380;422;510;610;824;582;48;885;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;752;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;2. Entre 1946-1970;;;7,6;8,6;9,8;11,7;14;9,7;395;455;549;650;750;568;58;2119;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;2. Entre 1946-1970;;Appart 1P;10;11,6;13,5;16,3;18,3;13,1;330;363;400;437;476;405;31;298;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;2. Entre 1946-1970;;Appart 2P;8,3;9,1;10,7;12,1;14;10,5;415;450;495;531;590;497;47;626;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;2. Entre 1946-1970;;Appart 3P;7,6;8,3;9,4;10,6;11,8;9,4;490;550;615;700;750;620;66;772;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;2. Entre 1946-1970;;Appart 4P et plus;6,8;7,7;8,6;9,5;10,4;8,7;517;590;650;770;861;704;81;423;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;8;8,9;10,5;12,4;14,6;10,2;380;442;548;646;770;580;57;863;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;1256;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;3. Entre 1971-1990;;;7,8;9,3;11;13,5;16,2;10,6;373;426;510;610;719;536;51;3261;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;3. Entre 1971-1990;;Appart 1P;11,1;12,6;14,3;16,7;19,1;14,2;325;364;400;433;477;399;28;962;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;3. Entre 1971-1990;;Appart 2P;9;10;11,1;12,5;14,4;11,1;421;476;510;565;620;519;47;1046;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;3. Entre 1971-1990;;Appart 3P;7,3;8,4;9,4;10,6;11,6;9,4;493;560;611;685;750;620;66;886;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;3. Entre 1971-1990;;Appart 4P et plus;6,5;7,5;8,6;9,4;11,1;8,6;525;622;705;830;980;757;88;367;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;8,3;9,9;11,4;14;16,8;10,9;370;415;500;600;730;527;48;1424;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;1837;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;4. Entre 1991-2005;;;8,7;9,7;10,9;12,6;14,8;10,7;401;460;540;636;736;563;53;4869;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;4. Entre 1991-2005;;Appart 1P;11,2;12,4;14;16,7;18,8;14;360;384;406;443;490;416;30;1015;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;4. Entre 1991-2005;;Appart 2P;9,5;10,3;11,2;12,6;14;11,3;430;461;500;545;596;506;45;1967;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;4. Entre 1991-2005;;Appart 3P;8,1;9,1;10;10,9;11,7;9,9;544;589;640;700;769;648;65;1575;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;4. Entre 1991-2005;;Appart 4P et plus;6,8;7,8;9;9,9;11;8,9;630;700;755;896;1059;824;92;312;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;9;9,8;10,9;12,6;14,9;10,8;400;460;532;630;721;565;52;2250;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;2619;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;5. Après 2005;;;8,4;9,5;10,6;11,8;13,1;10,3;412;480;553;650;760;574;56;5824;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;5. Après 2005;;Appart 1P;11,5;12,3;13,3;15;15,8;13,4;317;350;382;430;490;394;29;609;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;5. Après 2005;;Appart 2P;9,5;10,5;11,3;12,2;13,1;11,3;424;463;498;534;581;500;44;2397;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;5. Après 2005;;Appart 3P;8,2;9,2;10;10,7;11,5;9,9;519;576;622;686;743;626;63;2369;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;5. Après 2005;;Appart 4P et plus;7;7,8;9;9,9;10,8;8,9;606;664;765;850;974;777;87;449;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;5. Après 2005;1. Moins de 1 an;;8,6;9,6;10,7;11,9;13,2;10,4;400;470;550;645;765;569;55;3188;;Estimation directe
B3100;2015;Agglomération de Toulouse;;Appartement;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;2636;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;;8,1;9,4;10,9;13;15,6;10,6;388;451;545;665;800;586;56;13993;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Maison 1-3P;8,5;9,8;10,8;12,7;14,3;10,8;450;520;640;720;800;626;58;182;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Ensemble 4P et plus;6,8;7,9;9,1;10,2;11,3;9,2;564;650;790;960;1200;855;93;1754;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Maison 4P et plus;7,4;8,3;9,7;10,7;11,5;9,4;742;800;900;1045;1251;982;104;408;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Appart 1P;11,2;12,7;14,4;16,8;19,2;14,2;333;370;400;440;485;406;29;3111;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Appart 2P;9;10,2;11,5;12,9;14,4;11,4;421;469;504;555;605;514;45;4613;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Appart 3P;7,8;8,8;10;10,9;12;9,8;515;580;638;705;779;645;66;4333;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Appart 4P et plus;6,8;7,7;8,9;9,9;11,3;9;536;621;738;902;1146;809;90;1346;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Ensemble 1P;11,1;12,7;14,4;16,8;19,2;14,2;332;370;400;440;486;407;29;3118;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Ensemble 2P;9;10,2;11,5;12,9;14,4;11,4;422;468;505;557;610;515;45;4645;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;;Ensemble 3P;7,8;8,8;10;11;12;9,8;518;581;640;710;780;648;66;4476;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;1. Moins de 1 an;;8,8;10;11,4;13,3;16,1;11,1;380;447;535;650;800;585;53;6836;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;1. Moins de 1 an;Ensemble 4P et plus;7,4;8,5;9,7;10,7;12,1;9,7;600;710;850;1036;1412;945;97;667;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;1. Moins de 1 an;Ensemble 1P;11,6;12,9;14,8;17,3;19,5;14,6;335;370;401;449;497;409;28;1836;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;1. Moins de 1 an;Ensemble 2P;9,5;10,6;11,6;13;14,5;11,7;425;471;510;560;610;519;44;2220;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;1. Moins de 1 an;Ensemble 3P;8,3;9,3;10,1;11,1;12;10,1;523;590;638;710;780;648;64;2113;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;2. 1 an et plus;;;;;;;;;;;;;;;7157;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;2. 1 an et plus;Ensemble 4P et plus;;;;;;;;;;;;;;1087;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;1282;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;2. 1 an et plus;Ensemble 2P;;;;;;;;;;;;;;2425;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;;2. 1 an et plus;Ensemble 3P;;;;;;;;;;;;;;2363;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;1. Avant 1946;;;7,8;9,7;12;14,3;17,2;11;378;430;535;690;950;610;55;1601;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;1. Avant 1946;;Ensemble 4P et plus;6,4;7,6;9,4;10,8;12,7;9,4;610;780;1000;1249;1500;1049;111;204;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;1. Avant 1946;;Ensemble 1P;11;13,2;15,8;18,7;19,6;14,9;330;375;418;450;493;414;28;562;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;1. Avant 1946;;Ensemble 2P;8,9;10,8;12,3;13,8;15,3;11,9;399;440;510;570;630;509;43;507;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;1. Avant 1946;;Ensemble 3P;7,4;8,7;10;11,9;13,3;10,1;510;598;672;780;905;692;69;328;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;2. Entre 1946-1970;;;7,6;8,6;10;11,7;14;9,8;400;460;556;669;800;592;60;2070;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;2. Entre 1946-1970;;Ensemble 4P et plus;6,7;7,7;8,6;9,7;10,9;8,9;520;600;680;860;1090;768;87;459;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;2. Entre 1946-1970;;Ensemble 1P;10;11,7;13,7;16,3;18,3;13,1;332;367;400;437;476;405;31;288;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;2. Entre 1946-1970;;Ensemble 2P;8,3;9,1;10,7;12,1;14;10,6;420;450;500;535;590;501;47;582;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;2. Entre 1946-1970;;Ensemble 3P;7,7;8,5;9,6;10,8;11,8;9,5;491;550;616;700;752;622;65;741;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;3. Entre 1971-1990;;;7,9;9,5;11,1;13,6;16,2;10,6;372;426;510;622;758;550;52;2966;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;3. Entre 1971-1990;;Ensemble 4P et plus;6,5;7,6;8,8;9,7;11,3;8,8;535;647;761;900;1060;816;92;334;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;3. Entre 1971-1990;;Ensemble 1P;11,4;12,8;14,4;16,8;19,4;14,4;330;365;400;435;475;400;28;919;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;3. Entre 1971-1990;;Ensemble 2P;9,1;10;11,2;12,8;14,5;11,3;422;480;510;571;620;521;46;932;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;3. Entre 1971-1990;;Ensemble 3P;7,3;8,5;9,5;10,7;11,7;9,5;500;560;620;690;752;625;66;781;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;4. Entre 1991-2005;;;9;9,9;11,1;12,9;15,2;10,9;403;470;551;686;826;598;55;3414;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;4. Entre 1991-2005;;Ensemble 4P et plus;7,8;8,8;9,6;10,5;11,1;9,5;683;750;850;1002;1200;906;95;367;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;4. Entre 1991-2005;;Ensemble 1P;11,4;12,7;14,5;17,2;19;14,4;360;383;407;446;485;416;29;831;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;4. Entre 1991-2005;;Ensemble 2P;9,6;10,6;11,6;12,9;14,4;11,6;449;475;510;560;600;519;45;1225;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;4. Entre 1991-2005;;Ensemble 3P;8,4;9,5;10,3;11,1;11,9;10,1;560;610;670;720;791;668;66;991;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;5. Après 2005;;;8,8;9,8;11;12,2;13,5;10,6;414;493;585;689;797;601;56;3942;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;5. Après 2005;;Ensemble 4P et plus;6,9;8,4;9,4;10,5;11,4;9,4;603;723;803;912;1035;819;87;390;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;5. Après 2005;;Ensemble 1P;11,6;12,6;13,4;15,2;15,9;13,6;310;352;386;435;510;397;29;518;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;5. Après 2005;;Ensemble 2P;9,8;10,9;11,7;12,6;13,6;11,7;438;472;507;555;600;517;44;1399;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;;5. Après 2005;;Ensemble 3P;8,6;9,5;10,2;11;11,8;10,2;554;600;644;700;765;656;64;1635;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;;;7,5;8,8;10,1;11,2;12,9;9,7;530;660;806;951;1200;853;88;590;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;;Maison 1-3P;8,5;9,8;10,8;12,7;14,3;10,8;450;520;640;720;800;626;58;182;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;;Maison 4P et plus;7,4;8,3;9,7;10,7;11,5;9,4;742;800;900;1045;1251;982;104;408;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;1. Moins de 1 an;;9,1;9,9;10,8;11,6;14,3;10,7;520;761;900;1000;1363;948;89;235;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;1. Moins de 1 an;Maison 1-3P;10;10,5;11,4;14,3;15,2;11,8;470;500;677;800;910;662;56;77;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;1. Moins de 1 an;Maison 4P et plus;8,5;9,5;10,5;11,2;12,6;10,4;777;850;950;1100;1400;1082;104;158;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;355;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;105;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;;2. 1 an et plus;Maison 4P et plus;;;;;;;;;;;;;;250;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;1. Avant 1946;;;7,4;8,9;10,7;13;14,5;10,3;440;560;660;909;1114;775;75;97;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;46;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;1. Avant 1946;;Maison 4P et plus;;;;;;;;;;;;;;51;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;39;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;58;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;2. Entre 1946-1970;;;7,1;8;9,6;10,9;11,5;9,3;500;605;777;968;1200;834;89;95;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;24;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;2. Entre 1946-1970;;Maison 4P et plus;;;;;;;;;;;;;;71;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;40;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;55;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;3. Entre 1971-1990;;;7,3;9,3;10,1;10,9;13,1;9,5;630;790;870;960;1268;940;99;63;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;3. Entre 1971-1990;;Maison 4P et plus;;;;;;;;;;;;;;50;;Estimation directe
B3100;2015;Agglomération de Toulouse;Ville centre;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;24;;Estimation directe
