Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3000;2016;Agglomération de Nîmes;Ville centre;;5. Après 2005;;;8;9;10;11;12,4;9,7;425;500;631;765;830;635;65;656;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 4P et plus;7,3;8,7;9;10;10,3;8,9;700;771;810;920;955;835;94;76;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;40;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 2P;9,4;10,4;11;12,3;12,8;11,1;405;446;487;526;550;482;44;307;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 3P;8;9,2;9,8;10,4;11;9,6;555;603;665;701;770;659;68;233;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;;5. Après 2005;1. Moins de 1 an;;8,7;8,9;10;10,9;12,4;9,8;415;493;630;800;950;649;66;206;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;;5. Après 2005;2. 1 an et plus;;8;9,2;10,2;11;12,4;9,7;440;504;641;751;820;629;65;450;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;;;6,9;7,9;9;10;11,1;8,7;540;636;763;869;990;764;87;296;2953;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;;Maison 1-3P;7,5;8,5;9,5;10,7;11,5;9,3;400;540;630;701;770;614;66;102;1078;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;;Maison 4P et plus;6,4;7,7;8,8;10;10,3;8,5;650;760;845;950;1041;858;101;194;1875;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;1. Moins de 1 an;;7,3;8,5;10;10;11,3;9,2;620;650;900;980;1140;856;93;82;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;24;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;1. Moins de 1 an;Maison 4P et plus;6,7;8,8;9,9;10;10,4;9;650;850;950;990;1140;928;103;58;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;2. 1 an et plus;;6,9;7,7;8,8;9,9;11,1;8,6;488;630;740;830;921;731;85;214;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;2. 1 an et plus;Maison 1-3P;7;8,5;9,5;10,5;11,6;9,2;400;500;630;701;770;609;66;78;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;;2. 1 an et plus;Maison 4P et plus;6,4;7,3;8,5;9,4;10,3;8,3;636;755;820;869;1000;824;100;136;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;;;6;8;8,5;9,5;11,4;8,5;450;596;665;780;850;676;80;93;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;;Maison 1-3P;7,9;8,4;9,4;11,4;12,4;9,3;390;550;620;665;720;592;64;52;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;;Maison 4P et plus;;;;;;;;;;;;;;41;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;18;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;2. 1 an et plus;;7,1;8,3;8,6;10;11,4;8,7;390;600;665;780;850;675;77;75;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;42;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;;Maison 4P et plus;;;;;;;;;;;;;;29;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;10;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;32;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;46;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;10;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;;Maison 4P et plus;;;;;;;;;;;;;;36;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;19;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;27;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;;;7,5;8,3;9,2;10;11,3;9,1;610;701;830;869;980;804;88;52;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;11;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;;Maison 4P et plus;;;;;;;;;;;;;;41;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;15;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;37;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;;;7,8;9;9,6;10;10,3;9,2;700;760;820;950;957;840;91;63;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;;Maison 4P et plus;;;;;;;;;;;;;;47;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;20;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;43;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;;;6,8;8,1;9,4;10,9;12,8;9;333;400;500;580;670;502;56;3907;21253;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 1P;9;10,2;12,3;14;16,2;11,8;260;300;330;370;430;335;28;646;3171;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 2P;8,1;9,1;10;11,7;12,8;10,1;356;400;453;500;550;452;45;1540;7901;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 3P;6,7;7,9;8,8;9,7;10,6;8,6;434;500;550;618;690;558;65;1168;6581;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 4P et plus;5,5;6,6;7,7;8,8;9,9;7,6;500;550;601;720;800;646;86;553;3600;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;;7,4;8,5;9,6;11,1;13,1;9,3;340;400;500;580;680;503;54;1056;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 1P;9,6;11;12,5;14;15,8;11,9;289;307;340;385;440;348;29;190;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 2P;8,1;9,3;10;11,8;12,9;10,2;360;400;455;502;550;451;44;445;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 3P;7,4;8,1;9;9,8;10,6;8,9;454;520;569;615;681;572;64;305;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 4P et plus;6,3;6,8;8;8,9;9,4;7,8;536;591;670;750;819;688;88;116;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;;6,7;8;9,3;10,8;12,6;8,9;330;403;500;575;670;501;56;2851;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 1P;8,4;9,8;11,9;14;16,5;11,7;244;285;320;355;430;327;28;456;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 2P;8;9,1;10;11,6;12,5;10;352;400;453;500;550;453;45;1095;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 3P;6,7;7,7;8,7;9,7;10,5;8,5;410;500;550;620;690;552;65;863;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 4P et plus;5,3;6,5;7,7;8,6;10;7,4;500;540;600;688;794;632;85;437;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;;6,7;7,9;9,4;10,9;12,9;8,9;310;380;462;550;615;470;53;1499;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 1P;8,1;9,5;11,3;13,6;15,6;11;235;280;320;360;447;327;30;300;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 2P;7,8;8,9;9,8;11,7;12,9;9,9;342;380;440;496;550;436;44;678;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 3P;6,5;7,3;8,5;9,4;10,4;8,3;400;469;540;600;650;532;64;377;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 4P et plus;4,7;6;7,5;8,8;10;7,1;500;540;600;705;800;637;90;144;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;1. Moins de 1 an;;7,1;8,1;9,6;11,1;13,6;9,1;340;380;469;550;605;476;52;425;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;2. 1 an et plus;;6,5;7,9;9,3;10,7;12,5;8,8;300;374;460;550;620;468;53;1074;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;;6,5;7,8;8,6;9,8;11,5;8,4;392;450;528;585;663;524;62;753;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 1P;8,4;10,4;12,1;13,4;15,2;11,5;276;291;325;355;380;328;28;68;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 2P;8,2;8,3;9,8;10,8;11,7;9,6;358;400;430;500;528;439;46;160;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 3P;7,1;8,1;8,7;9,5;10,6;8,6;440;500;541;585;681;542;63;296;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 4P et plus;5,3;6,6;7,8;8,5;9,8;7,5;502;530;570;650;670;595;79;229;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;6,8;8,3;9;9,8;10,8;8,8;375;450;550;630;679;531;61;171;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;2. 1 an et plus;;6,3;7,6;8,4;9,8;11,7;8,2;399;446;521;571;650;520;63;582;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;;7,2;8,1;9,8;11,9;14;9,3;320;370;470;560;650;478;51;584;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 1P;9,6;11;12,7;14;16,4;12,2;280;307;337;383;440;346;28;165;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 2P;7,8;9,4;10,3;11,7;12,8;10,1;395;422;453;500;552;463;46;198;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 3P;6,7;7,7;8,8;9,4;10;8,4;466;500;550;600;645;549;65;130;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 4P et plus;6,3;7;8,1;8,4;8,8;7,7;520;600;650;677;808;663;86;91;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;7,9;8,8;10,8;12,5;13,7;10;310;346;440;550;600;455;46;138;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;2. 1 an et plus;;6,7;7,8;9,6;11;14;9,1;325;393;500;575;659;489;54;446;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;;7,1;8,9;9,8;11,4;13,1;9,6;342;460;515;621;750;547;57;478;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 1P;11,5;12,9;13,9;15,1;16,5;13,7;286;315;330;353;391;335;24;73;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 2P;9,1;9,6;10,3;11,8;12,6;10,4;370;476;495;520;593;491;47;198;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 3P;7,8;8,4;9,6;10,1;10,7;9,3;460;550;587;680;730;600;64;147;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 4P et plus;6,3;7,1;7,6;8,9;10,4;8,1;500;565;733;791;1000;744;92;60;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;7,6;9,4;10;11,6;12,7;9,8;385;480;520;610;750;559;57;136;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;2. 1 an et plus;;7,1;8,4;9,8;11,3;13,2;9,4;330;425;505;650;730;541;57;342;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;;8;9,2;10,4;11,2;12,6;9,9;407;476;560;674;771;577;58;593;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;40;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 2P;9,4;10,4;11;12,3;12,8;11,1;405;446;487;526;550;481;43;306;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 3P;8;9,1;9,8;10,4;10,9;9,6;553;603;655;690;740;649;68;218;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 4P et plus;;;;;;;;;;;;;;29;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;1. Moins de 1 an;;8,7;8,9;10;11,2;12,5;9,9;400;458;555;708;800;578;59;186;;Estimation directe
B3000;2016;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;2. 1 an et plus;;8;9,2;10,4;11,2;12,8;10;422;480;568;674;740;577;58;407;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;;6,7;7,6;9,1;10,2;11,6;8,6;420;530;651;800;900;665;77;773;8354;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Maison 1-3P;6,7;7,6;9,2;10,3;11,9;8,9;486;523;650;700;770;617;69;102;1364;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Ensemble 4P et plus;6,4;7,5;8,6;9,8;10,2;8,2;630;700;800;900;981;797;97;292;3985;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Maison 4P et plus;6,5;7,5;8,6;9,7;10,2;8,3;653;750;810;900;981;827;100;239;3252;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Appart 1P;;;;;;;;;;;;;;37;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Appart 2P;8;9,1;10,7;11,6;12,3;10,1;350;400;493;595;640;496;49;133;1294;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Appart 3P;6,8;7,4;8,6;10,1;11,5;8,7;480;506;575;650;700;573;66;209;1446;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Appart 4P et plus;5,5;6,7;8,5;9,9;10,2;8,1;500;595;680;750;800;664;82;53;732;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Ensemble 1P;;;;;;;;;;;;;;37;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Ensemble 2P;8;9,1;10,6;11,5;12,2;10,1;350;401;500;580;640;498;49;141;1559;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;;Ensemble 3P;6,7;7,4;8,9;10,1;11,7;8,8;480;520;600;670;704;598;68;303;2507;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;;6,9;7,6;9,4;10,7;12;8,8;450;575;670;800;900;690;78;241;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 4P et plus;6,5;7,5;8,1;9,9;10,5;8,2;680;750;840;900;990;835;102;97;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 1P;;;;;;;;;;;;;;15;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 2P;;;;;;;;;;;;;;36;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 3P;6,9;7,5;9,3;10,2;12,2;9,1;530;575;650;700;704;625;69;93;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;;6,7;7,7;9;10;11,1;8,5;400;510;650;780;890;651;76;532;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 4P et plus;6,2;7,5;8,7;9,7;10,2;8,3;620;697;780;854;935;776;94;195;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;22;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 2P;7,7;8;9,2;10,7;13;9,5;346;385;493;550;600;480;51;105;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 3P;6,7;7,4;8,8;10;11,1;8,6;470;500;580;650;764;583;68;210;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;;6,5;6,9;8,3;10;12;8,1;350;420;520;600;680;521;64;172;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 4P et plus;;;;;;;;;;;;;;40;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 1P;;;;;;;;;;;;;;13;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 2P;;;;;;;;;;;;;;43;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 3P;6,6;6,9;7,7;9,1;10,1;7,8;450;500;520;575;630;527;68;76;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;49;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;1. Avant 1946;2. 1 an et plus;;5,5;6,7;7,9;10;12;7,8;350;410;500;600;639;501;64;123;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;;6,9;7,8;9,8;10,2;10,5;8,9;540;620;700;781;850;704;79;54;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;Ensemble 4P et plus;;;;;;;;;;;;;;25;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;2;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;Ensemble 2P;;;;;;;;;;;;;;6;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;Ensemble 3P;;;;;;;;;;;;;;21;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;20;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;34;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;3. Entre 1971-1990;;;5,4;7,5;9,1;10;11,6;8,3;430;547;670;750;859;664;80;128;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;3. Entre 1971-1990;;Ensemble 4P et plus;5,3;6,9;7,6;9,3;10;7,4;650;700;750;820;1000;775;105;72;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;3. Entre 1971-1990;;Ensemble 1P;;;;;;;;;;;;;;6;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;3. Entre 1971-1990;;Ensemble 2P;;;;;;;;;;;;;;17;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;3. Entre 1971-1990;;Ensemble 3P;;;;;;;;;;;;;;33;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;34;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;3. Entre 1971-1990;2. 1 an et plus;;6,9;7,5;9;9,6;11,1;8,2;500;522;690;750;870;665;81;94;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;4. Entre 1991-2005;;;7;7,5;8,7;9,9;11,1;8,6;500;590;700;852;980;718;83;191;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;4. Entre 1991-2005;;Ensemble 4P et plus;6,7;7,5;8,1;9,6;9,9;8,3;640;760;850;930;1010;839;102;82;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;4;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;17;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;4. Entre 1991-2005;;Ensemble 3P;7,1;7,6;9,3;11,1;13,2;9,2;500;539;650;680;704;625;68;88;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;4. Entre 1991-2005;1. Moins de 1 an;;7;7,5;8,7;9,9;13,2;8,7;535;650;700;900;990;752;86;62;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;4. Entre 1991-2005;2. 1 an et plus;;7;7,8;8,6;9,9;11;8,6;500;550;700;810;930;701;82;129;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;5. Après 2005;;;7,6;8,1;9,4;10,5;11,3;9,2;472;640;780;840;915;735;80;228;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;5. Après 2005;;Ensemble 4P et plus;7,6;8;9,4;10;10,3;8,9;750;800;810;900;943;837;94;73;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;12;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;5. Après 2005;;Ensemble 2P;10;10,7;10,7;11,3;11,3;10,7;450;450;489;640;640;525;49;58;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;5. Après 2005;;Ensemble 3P;7,4;8,1;9,3;11,7;11,9;9,5;465;595;650;700;768;627;66;85;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;5. Après 2005;1. Moins de 1 an;;7,6;7,6;10,1;10,8;11,9;9,2;450;640;800;850;981;739;81;76;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;;5. Après 2005;2. 1 an et plus;;7,9;8,3;9,3;10,2;10,5;9,2;501;650;780;810;915;731;80;152;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;;;6,6;7,5;8,9;9,9;10,5;8,4;530;650;770;855;951;759;90;341;4617;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;;Maison 1-3P;6,7;7,6;9,2;10,3;11,9;8,9;486;523;650;700;770;617;69;102;1364;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;;Maison 4P et plus;6,5;7,5;8,6;9,7;10,2;8,3;653;750;810;900;981;827;100;239;3252;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;1. Moins de 1 an;;6,7;7,5;9;10;11,9;8,5;653;700;800;900;990;802;94;106;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;26;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;1. Moins de 1 an;Maison 4P et plus;6,5;7,5;8,5;9,9;10,7;8,2;730;800;855;932;990;873;106;80;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;2. 1 an et plus;;6,5;7,6;8,8;9,7;10,3;8,4;510;637;760;844;930;737;88;235;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;2. 1 an et plus;Maison 1-3P;6,7;7,6;9;9,9;10,5;8,6;493;520;590;700;780;607;70;76;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;;2. 1 an et plus;Maison 4P et plus;6,4;7,7;8,6;9,7;10,2;8,3;639;725;800;894;975;803;97;159;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;1. Avant 1946;;;5,2;6,6;6,9;8,3;9,6;7,2;450;480;520;630;730;550;77;59;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;36;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;1. Avant 1946;;Maison 4P et plus;;;;;;;;;;;;;;23;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;16;;Estimation directe
B3000;2016;Agglomération de Nîmes;Périphérie;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;43;;Estimation directe
